author_type,floor,floors_count,rooms_count,total_meters,price,district,street,underground,coordinates_of_underground
real_estate_agent,1,5,4,97.0,26000000.0,Ростокино, Докукина,Ботанический сад,"(55.844597, 37.637811)"
real_estate_agent,18,22,4,101.0,26000000.0,Чертаново Южное,Варшавское шоссе,Улица Академика Янгеля,"(55.596753, 37.601498)"
realtor,14,14,4,107.2,26000000.0,Митино, Барышиха,Митино,"(55.846098, 37.36122)"
unknown,1,5,4,96.9,26000000.0,Ростокино, Докукина,Ботанический сад,"(55.844597, 37.637811)"
homeowner,2,22,4,100.0,26000000.0,Солнцево,Производственная ,Солнцево,"(55.649, 37.3911)"
homeowner,6,14,4,104.8,26000000.0,Выхино-Жулебино,Привольная ,Жулебино,"(55.684722, 37.855833)"
realtor,7,26,4,85.3,26400000.0,Чертаново Южное,Варшавское шоссе,Аннино,"(55.583477, 37.596999)"
realtor,1,5,4,82.0,26200000.0,Басманный,Старая Басманная ,Курская,"(55.758564, 37.659039)"
real_estate_agent,3,10,4,118.0,26500000.0,Южное Бутово, Академика Семенова,Бунинская аллея,"(55.537977, 37.515899)"
unknown,19,22,4,101.0,26500000.0,Бутырский, Яблочкова,Петровско-Разумовская,"(55.836667, 37.575556)"
unknown,32,33,4,72.4,26500000.0,Очаково-Матвеевское, Малая Очаковская,Озёрная,"(55.6698, 37.4495)"
realtor,22,22,4,101.0,26600000.0,Митино, Барышиха,Митино,"(55.846098, 37.36122)"
unknown,5,7,4,88.7,26500000.0,Савеловский,Петровско-Разумовский проезд,Дмитровская,"(55.808056, 37.581734)"
realtor,2,5,4,80.5,26500000.0,Северное Бутово,бульвар Дмитрия Донского,Бульвар Дмитрия Донского,"(55.568201, 37.576856)"
homeowner,5,14,4,94.1,26500000.0,Ховрино, Дыбенко,Ховрино,"(55.878273, 37.480768)"
unknown,3,6,4,78.7,26750000.0,Пресненский,Шмитовский проезд,Улица 1905 года,"(55.763944, 37.562271)"
realtor,6,14,4,109.6,26900000.0,Выхино-Жулебино, Авиаконструктора Миля,Жулебино,"(55.684722, 37.855833)"
homeowner,5,5,4,72.0,26899000.0,Зюзино,Азовская ,Нахимовский проспект,"(55.662379, 37.605274)"
homeowner,5,22,4,99.2,26800000.0,Митино,Митинская ,Пятницкое шоссе,"(55.853634, 37.353108)"
homeowner,15,22,4,102.0,26900000.0,Западное Дегунино, Ивана Сусанина,Моссельмаш,"(55.862222, 37.526389)"
realtor,1,4,4,99.3,27000000.0,Басманный,Налесный переулок,Бауманская,"(55.772405, 37.67904)"
realtor,20,22,4,99.0,27000000.0,Выхино-Жулебино,Пронская ,Лермонтовский проспект,"(55.702036, 37.851044)"
realtor,3,6,4,74.1,27000000.0,Сокол,2-я Песчаная ,Зорге,"(55.787778, 37.504444)"
real_estate_agent,3,14,4,87.4,27150000.0,Кунцево,Оршанская ,Молодёжная,"(55.741375, 37.415627)"
realtor,1,5,4,82.0,27000000.0,Даниловский, Шухова,Шаболовская,"(55.718828, 37.607892)"
homeowner,3,5,4,100.0,27200000.0,Измайлово,5-я Парковая ,Первомайская,"(55.794376, 37.799364)"
homeowner,9,22,4,100.0,27000000.0,Северное Измайлово,15-я Парковая ,Первомайская,"(55.794376, 37.799364)"
homeowner,1,5,4,100.1,27000000.0,Бутырский, Фонвизина,Фонвизинская,"(55.822778, 37.588056)"
homeowner,5,16,4,90.2,27000000.0,Ново-Переделкино,Лукинская ,Переделкино,"(55.656111, 37.353889)"
real_estate_agent,3,6,4,108.0,27000000.0,Бутырский,Бутырская ,Дмитровская,"(55.808056, 37.581734)"
homeowner,2,22,4,99.8,27199000.0,Северное Тушино, Героев Панфиловцев,Сходненская,"(55.84926, 37.44076)"
homeowner,2,9,4,94.9,27000000.0,Соколиная гора,проспект Буденного,Сортировочная,"(55.763611, 37.720833)"
realtor,3,8,4,102.0,27500000.0,Нижегородский,2-й Карачаровский проезд,Стахановская,"(55.727207, 37.752257)"
unknown,2,14,4,84.8,27500000.0,Академический,Большая Черемушкинская ,Крымская,"(55.690038, 37.605)"
homeowner,13,23,4,107.2,27500000.0,Куркино,Новокуркинское шоссе,Молжаниново,"(55.924167, 37.380833)"
real_estate_agent,4,5,4,68.8,27780000.0,Дорогомилово,Студенческая ,Студенческая,"(55.738761, 37.54842)"
homeowner,3,5,4,94.3,27700000.0,Южнопортовый, 1-я Машиностроения,Дубровка,"(55.71807, 37.676259)"
realtor,3,22,4,97.4,28000000.0,Бибирево,Алтуфьевское шоссе,Алтуфьево,"(55.899034, 37.586473)"
real_estate_agent,2,5,4,96.0,28000000.0,Басманный,Большая Почтовая ,Бауманская,"(55.772405, 37.67904)"
real_estate_agent,3,7,4,100.0,28000000.0,Южнопортовый, Сайкина,Автозаводская,"(55.706634, 37.657008)"
realtor,9,22,4,100.0,28000000.0,Филевский парк,Филевский бульвар,Фили,"(55.746763, 37.514035)"
realtor,1,9,4,100.0,28000000.0,Ховрино,Левобережная ,Беломорская,"(55.865369, 37.475692)"
unknown,14,18,4,104.0,28000000.0,Западное Дегунино,Ангарская ,Грачёвская,"(55.869444, 37.509167)"
unknown,4,4,4,99.6,28000000.0,Марьина роща, 3-я Марьиной рощи,Марьина Роща,"(55.793723, 37.61618)"
homeowner,15,15,4,92.6,28000000.0,Кунцево,№ 100 кв-л,Павшино,"(55.815175, 37.341439)"
unknown,20,30,4,80.8,28000000.0,Зябликово,Ореховый бульвар,Зябликово,"(55.611944, 37.745278)"
real_estate_agent,4,4,4,146.9,28300000.0,Северное Бутово, Знаменские Садки,Бульвар Дмитрия Донского,"(55.568201, 37.576856)"
realtor,21,24,4,104.7,28269000.0,Лосиноостровский, Коминтерна,Бабушкинская,"(55.870641, 37.664341)"
unknown,3,12,4,90.0,28300000.0,Северное Тушино, Свободы,Сходненская,"(55.84926, 37.44076)"
real_estate_agent,4,6,4,74.0,28450000.0,Пресненский,Шмитовский проезд,Улица 1905 года,"(55.763944, 37.562271)"
realtor,5,5,4,100.0,28500000.0,Красносельский,Московско-Казанский переулок,Красносельская,"(55.780014, 37.666097)"
homeowner,5,8,4,93.0,28500000.0,Левобережный,Ленинградское шоссе,Речной вокзал,"(55.008738, 82.93827)"
homeowner,2,18,4,104.0,28500000.0,Митино,Митинская ,Митино,"(55.846098, 37.36122)"
realtor,12,22,4,95.0,28900000.0,Ломоносовский, Гарибальди,Новые Черёмушки,"(55.670077, 37.554493)"
realtor,3,5,4,97.2,28800000.0,Даниловский,Павелецкая набережная,Крестьянская застава,"(55.732278, 37.665325)"
realtor,5,15,4,106.0,28700000.0,Марьино,Донецкая ,Курьяново,"(55.649855, 37.701439)"
homeowner,19,23,4,104.0,28700000.0,Рязанский, Васильцовский Стан,Кузьминки,"(55.705493, 37.763295)"
real_estate_agent,2,22,4,99.5,29000000.0,Черемушки,Перекопская ,Новые Черёмушки,"(55.670077, 37.554493)"
real_estate_agent,4,5,4,99.1,29000000.0,Лефортово,Лонгиновская ,Лефортово,"(55.764693, 37.706757)"
unknown,2,5,4,75.0,28990000.0,Даниловский, Шухова,Шаболовская,"(55.718828, 37.607892)"
unknown,7,15,4,93.0,29000000.0,Чертаново Северное,Северное Чертаново мкр,Чертановская,"(55.640538, 37.606065)"
homeowner,6,36,4,64.0,28990000.0,Войковский,Головинское шоссе,Водный стадион,"(55.838978, 37.487515)"
unknown,6,22,4,100.0,29000000.0,Чертаново Южное,Кировоградский проезд,Пражская,"(55.610962, 37.602386)"
realtor,4,5,4,101.9,29000111.0,Басманный,переулок Рубцов,Бауманская,"(55.772405, 37.67904)"
real_estate_agent,3,12,4,86.1,29504877.0,Западное Дегунино,Дмитровское шоссе,Верхние Лихоборы,"(55.855143, 37.561589)"
real_estate_agent,2,12,4,86.1,29504877.0,Западное Дегунино,Дмитровское шоссе,Верхние Лихоборы,"(55.855143, 37.561589)"
realtor,18,25,4,86.0,29300000.0,Обручевский,Ленинский проспект,Тропарёво,"(55.6459, 37.4725)"
realtor,11,22,4,104.0,29400000.0,Москворечье-Сабурово,Пролетарский проспект,Кантемировская,"(55.636107, 37.656218)"
homeowner,3,14,4,90.7,29500000.0,Марьина роща,Шереметьевская ,Марьина Роща,"(55.793723, 37.61618)"
realtor,22,22,4,100.0,29600000.0,Тропарево-Никулино,Никулинская ,Озёрная,"(55.6698, 37.4495)"
real_estate_agent,13,17,4,112.5,30000000.0,Ново-Переделкино, Скульптора Мухиной,Новопеределкино,"(55.6385, 37.3544)"
real_estate_agent,15,17,4,110.9,30000000.0,Митино, Генерала Белобородова,Митино,"(55.846098, 37.36122)"
realtor,14,23,4,107.0,30000000.0,Рязанский,Саратовская ,Текстильщики,"(55.707725, 37.728406)"
real_estate_agent,5,8,4,80.3,30000000.0,Южнопортовый,5-я Кожуховская ,Автозаводская,"(55.706634, 37.657008)"
real_estate_agent,10,16,4,112.0,30000000.0,Кунцево,Рублевское шоссе,Кунцевская,"(55.728707, 37.445985)"
realtor,3,14,4,96.0,30000000.0,Текстильщики,Люблинская ,Печатники,"(55.692921, 37.728338)"
realtor,3,16,4,97.5,30000000.0,Марьина роща,Полковая ,Савёловская,"(55.794054, 37.587163)"
homeowner,1,7,4,82.5,29990000.0,Басманный,переулок Лялин,Курская,"(55.758564, 37.659039)"
realtor,2,5,4,112.4,30000000.0,Дорогомилово,Студенческая ,Студенческая,"(55.738761, 37.54842)"
realtor,8,23,4,104.2,29900000.0,Рязанский, Васильцовский Стан,Кузьминки,"(55.705493, 37.763295)"
realtor,9,23,4,107.0,29800000.0,Рязанский,Саратовская ,Текстильщики,"(55.707725, 37.728406)"
realtor,15,18,4,100.3,30000000.0,Куркино,Соколово-Мещерская ,Молжаниново,"(55.924167, 37.380833)"
unknown,5,17,4,92.0,30000000.0,Хорошевский, Полины Осипенко,ЦСКА,"(55.786602, 37.533301)"
realtor,8,23,4,105.8,29840000.0,Рязанский,Волжский бульвар,Текстильщики,"(55.707725, 37.728406)"
homeowner,18,22,4,101.0,29999999.0,Чертаново Южное,Варшавское шоссе,Улица Академика Янгеля,"(55.596753, 37.601498)"
homeowner,6,33,4,80.0,29999000.0,Соколиная гора,проспект Буденного,Шоссе Энтузиастов,"(55.75809, 37.751703)"
homeowner,9,10,4,101.6,29900000.0,Соколиная гора,Щербаковская ,Семёновская,"(55.783096, 37.719289)"
homeowner,5,14,4,82.7,30000000.0,Академический,Большая Черемушкинская ,Крымская,"(55.690038, 37.605)"
homeowner,4,5,4,82.5,29900000.0,Пресненский,Шмитовский проезд,Улица 1905 года,"(55.763944, 37.562271)"
realtor,8,8,4,89.0,30300000.0,Алексеевский, Бориса Галушкина,ВДНХ,"(55.819626, 37.640751)"
unknown,5,9,4,80.0,30300000.0,Сокол,Ленинградский проспект,Сокол,"(55.805564, 37.515245)"
homeowner,16,20,4,133.1,30399999.0,Строгино, Твардовского,Строгино,"(55.803831, 37.402405)"
realtor,12,22,4,103.0,30500000.0,Соколиная гора, 8-я Соколиной Горы,Соколиная гора,"(55.77, 37.745278)"
real_estate_agent,5,12,4,124.0,31000000.0,Нижегородский,Нижегородская ,Калитники,"(55.734146, 37.701969)"
real_estate_agent,4,6,4,110.5,30900000.0,Южное Бутово,Южнобутовская ,Бунинская аллея,"(55.537977, 37.515899)"
unknown,14,22,4,100.2,30990000.0,Южнопортовый,2-й Южнопортовый проезд,Кожуховская,"(55.706156, 37.68544)"
unknown,1,16,4,93.0,31000000.0,Теплый Стан,Ленинский проспект,Тропарёво,"(55.6459, 37.4725)"
realtor,2,30,4,93.8,31296766.0,Южнопортовый,Шарикоподшипниковская ,Дубровка,"(55.71807, 37.676259)"
